iteration,numProc,time,id
1,16,5619433,9
1,16,5669064,7
1,16,5715506,15
1,16,5925216,4
1,16,6031932,12
1,16,6158703,2
1,16,6158982,10
1,16,6337066,14
1,16,6370322,0
1,16,6487084,6
1,16,6609353,8
1,16,5432682,15
1,16,5444937,13
1,16,5560050,9
1,16,5577313,3
1,16,5584082,5
1,16,5614832,7
1,16,5684582,1
1,16,5718885,11
1,16,6152143,8
1,16,6280467,14
1,16,6377906,10
1,16,6487505,4
1,16,6494997,6
1,16,6551924,2
1,16,6653534,12
1,16,6817705,0
1,16,5546248,9
1,16,5618715,5
1,16,5641617,11
1,16,5644769,1
1,16,5697132,15
1,16,5706545,3
1,16,5742806,10
1,16,5774583,13
1,16,5880114,7
1,16,5942100,8
1,16,6029187,6
1,16,6076445,2
1,16,6188234,4
1,16,6275931,12
1,16,6278117,0
1,16,6339447,14
1,16,5510522,13
1,16,5528565,1
1,16,5545242,5
1,16,5578961,11
1,16,5628710,3
1,16,5642197,9
1,16,5733182,15
1,16,5806324,7
1,16,5962571,2
1,16,6075097,10
1,16,6128485,14
1,16,6129190,4
1,16,6141523,8
1,16,6563318,12
1,16,6568452,0
1,16,6895931,6
1,16,5527970,13
1,16,5579861,7
1,16,5591442,1
1,16,5598626,5
1,16,5604293,11
1,16,5643974,3
1,16,5772753,0
1,16,5792790,9
1,16,5867809,15
1,16,5921512,4
1,16,6126375,12
1,16,6249575,6
1,16,6265779,2
1,16,6289170,14
1,16,6352456,8
1,16,6729591,10
1,16,5402884,13
1,16,5446580,1
1,16,5460095,5
1,16,5485264,15
1,16,5531236,7
1,16,5533676,9
1,16,5538861,11
1,16,5561680,3
1,16,6085497,10
1,16,6176219,0
1,16,6200997,4
1,16,6317114,8
1,16,6488778,6
1,16,6512619,2
1,16,6718741,14
1,16,6910691,12
1,16,5455811,1
1,16,5469413,13
1,16,5515992,0
1,16,5523339,5
1,16,5528201,9
1,16,5556463,15
1,16,5691016,3
1,16,5715781,7
1,16,5726454,11
1,16,6224998,4
1,16,6245956,12
1,16,6560583,8
1,16,6701023,6
1,16,6761509,10
1,16,6804649,2
1,16,6838946,14
1,16,5458178,13
1,16,5463250,1
1,16,5466966,5
1,16,5498826,11
1,16,5583372,9
1,16,5634746,7
1,16,5694244,3
1,16,5722847,15
1,16,5774498,4
1,16,5968528,6
1,16,6181327,2
1,16,6504010,12
1,16,6545886,0
1,16,6576153,8
1,16,6831237,10
1,16,6944395,14
1,16,5430450,15
1,16,5485438,1
1,16,5492727,11
1,16,5505383,7
1,16,5506239,5
1,16,5579474,3
1,16,5622775,13
1,16,5666893,9
1,16,5954132,14
1,16,6189992,4
1,16,6227777,12
1,16,6274067,0
1,16,6300765,10
1,16,6378012,8
1,16,6489541,6
1,16,6580580,2
1,16,5530664,1
1,16,5535892,15
1,16,5557918,11
1,16,5639450,13
1,16,5669120,9
1,16,5729101,5
1,16,5845916,0
1,16,5869014,7
1,16,5886023,3
1,16,6029844,6
1,16,6042715,10
1,16,6137814,2
1,16,6170330,14
1,16,6376345,4
1,16,6379320,12
1,16,6598154,8
1,16,5412624,13
1,16,5482435,1
1,16,5515087,15
1,16,5527146,5
1,16,5707798,9
1,16,5716104,3
1,16,5724466,7
1,16,5756445,11
1,16,6106251,0
1,16,6106574,4
1,16,6162820,12
1,16,6342822,8
1,16,6487921,2
1,16,6715568,6
1,16,6856829,10
1,16,7025209,14
1,16,5463867,15
1,16,5502317,1
1,16,5551519,11
1,16,5616007,3
1,16,5634535,9
1,16,5637184,5
1,16,5666780,13
1,16,5691784,7
1,16,5978040,8
1,16,6072169,10
1,16,6158532,6
1,16,6289907,14
1,16,6381466,12
1,16,6448726,2
1,16,6487163,0
1,16,6592839,4
1,16,5452579,15
1,16,5588138,3
1,16,5605425,9
1,16,5618237,11
1,16,5647614,7
1,16,5669438,1
1,16,5733231,5
1,16,5767115,13
1,16,6023313,8
1,16,6028203,4
1,16,6039261,10
1,16,6046925,0
1,16,6118687,12
1,16,6136882,6
1,16,6139200,2
1,16,6234290,14
1,16,5481702,15
1,16,5502348,5
1,16,5501657,1
1,16,5578527,13
1,16,5599402,7
1,16,5646551,9
1,16,5727156,3
1,16,5736299,11
1,16,5805701,0
1,16,5873225,12
1,16,5930473,2
1,16,6079070,4
1,16,6304683,10
1,16,6696763,6
1,16,6722712,8
1,16,6775207,14
1,16,5548253,11
1,16,5596869,5
1,16,5688027,1
1,16,5747083,9
1,16,5797858,7
1,16,5845925,15
1,16,5864910,4
1,16,5872863,13
1,16,5887478,12
1,16,5907542,3
1,16,6022960,10
1,16,6063817,0
1,16,6067867,14
1,16,6107212,8
1,16,6175920,6
1,16,6462186,2
1,16,5463246,13
1,16,5487004,1
1,16,5522358,15
1,16,5565756,11
1,16,5607451,7
1,16,5644350,3
1,16,5681842,5
1,16,5709182,9
1,16,5988524,2
1,16,6014590,4
1,16,6023805,0
1,16,6027599,14
1,16,6076654,10
1,16,6108411,6
1,16,6223190,12
1,16,6482845,8
1,16,5480969,0
1,16,5654814,8
1,16,5675308,4
1,16,5720453,6
1,16,5787854,10
1,16,5801385,2
1,16,5833220,5
1,16,5919302,15
1,16,5921400,14
1,16,5938813,9
1,16,5941455,13
1,16,6022863,7
1,16,6157990,11
1,16,6177548,12
1,16,6217234,1
1,16,6269622,3
1,16,5440397,15
1,16,5525315,13
1,16,5553777,1
1,16,5598034,11
1,16,5644957,5
1,16,5719022,9
1,16,5726107,7
1,16,5796221,3
1,16,5964826,10
1,16,6044998,6
1,16,6086311,8
1,16,6086496,12
1,16,6122592,14
1,16,6135570,2
1,16,6305202,0
1,16,6982654,4
1,16,5641078,7
1,16,5659439,5
1,16,5702004,1
1,16,5769111,8
1,16,5788502,2
1,16,5802418,3
1,16,5822325,13
1,16,5837672,15
1,16,5863370,11
1,16,5957587,9
1,16,6024520,4
1,16,6063504,0
1,16,6129503,10
1,16,6144775,14
1,16,6180546,12
1,16,6231955,6
1,16,5482382,5
1,16,5498907,1
1,16,5509152,15
1,16,5542786,13
1,16,5590732,3
1,16,5617254,7
1,16,5656131,9
1,16,5682219,11
1,16,5684584,0
1,16,6217336,4
1,16,6363729,12
1,16,6375548,2
1,16,6429689,10
1,16,6595829,8
1,16,6612404,14
1,16,6694733,6
1,16,5597941,7
1,16,5617203,13
1,16,5621122,11
1,16,5637690,3
1,16,5685565,9
1,16,5687959,5
1,16,5801684,1
1,16,5850105,0
1,16,5902530,4
1,16,5975428,15
1,16,6003607,8
1,16,6031785,6
1,16,6183047,12
1,16,6293086,14
1,16,6344729,2
1,16,6504214,10
1,16,5570286,9
1,16,5573902,5
1,16,5581450,15
1,16,5591626,13
1,16,5600685,11
1,16,5633897,7
1,16,5654611,1
1,16,5667202,3
1,16,5755584,12
1,16,5844476,0
1,16,6170544,4
1,16,6217016,10
1,16,6234836,14
1,16,6300988,2
1,16,6437318,6
1,16,6446416,8
1,16,5562481,11
1,16,5580606,13
1,16,5590037,15
1,16,5592261,9
1,16,5635751,5
1,16,5640382,3
1,16,5683599,7
1,16,5708742,1
1,16,5884183,8
1,16,6070164,2
1,16,6153789,4
1,16,6222628,14
1,16,6425005,6
1,16,6469436,12
1,16,6637723,0
1,16,6932821,10
1,16,5457652,13
1,16,5473538,15
1,16,5480623,1
1,16,5596289,7
1,16,5605126,9
1,16,5626776,11
1,16,5631203,5
1,16,5652792,3
1,16,5973245,14
1,16,6112636,0
1,16,6223347,6
1,16,6259981,8
1,16,6468934,12
1,16,6632818,10
1,16,6740575,4
1,16,6855691,2
1,16,5474699,15
1,16,5558015,5
1,16,5600861,3
1,16,5629536,1
1,16,5631720,13
1,16,5635153,7
1,16,5641733,11
1,16,5716663,9
1,16,6108162,0
1,16,6197428,2
1,16,6249220,10
1,16,6365647,4
1,16,6461615,12
1,16,6479727,8
1,16,6570440,14
1,16,6999672,6
1,16,5475046,1
1,16,5494683,13
1,16,5495549,15
1,16,5535226,9
1,16,5535961,5
1,16,5562327,11
1,16,5603443,7
1,16,5694711,3
1,16,5954577,4
1,16,6078107,10
1,16,6126275,14
1,16,6298653,0
1,16,6367942,2
1,16,6551002,12
1,16,6594387,8
1,16,6991582,6
1,16,5529338,1
1,16,5561005,11
1,16,5633481,9
1,16,5659868,3
1,16,5683003,13
1,16,5701712,5
1,16,5718481,7
1,16,5867039,15
1,16,6115484,0
1,16,6245307,10
1,16,6270617,2
1,16,6328279,4
1,16,6391132,8
1,16,6616368,12
1,16,6650917,6
1,16,6921858,14
1,16,5468877,5
1,16,5494653,1
1,16,5508590,15
1,16,5547315,9
1,16,5618343,11
1,16,5657795,3
1,16,5730660,13
1,16,5747749,7
1,16,5850864,0
1,16,6070076,2
1,16,6074765,8
1,16,6176837,6
1,16,6280040,14
1,16,6349795,12
1,16,6477399,10
1,16,6982531,4
1,16,5498426,13
1,16,5568691,15
1,16,5607432,3
1,16,5638602,1
1,16,5654143,5
1,16,5680263,9
