iteration,numProc,time,id
1,16,5594675,11
1,16,5807153,7
1,16,5918600,4
1,16,5959495,2
1,16,6030373,5
1,16,6052169,8
1,16,6062103,13
1,16,6112816,1
1,16,6154944,0
1,16,6216841,3
1,16,6241495,14
1,16,6266763,10
1,16,6469893,6
1,16,7177090,12
1,16,5714825,15
1,16,5812305,7
1,16,5892895,11
1,16,5924846,9
1,16,6072047,1
1,16,6150575,5
1,16,6180151,8
1,16,6188017,13
1,16,6199651,2
1,16,6218733,3
1,16,6251920,0
1,16,6400802,6
1,16,6510779,10
1,16,6590176,4
1,16,6741397,14
1,16,6803095,12
1,16,5481885,15
1,16,5552824,11
1,16,5820117,9
1,16,5843067,7
1,16,5966845,13
1,16,5992700,6
1,16,6076648,1
1,16,6080971,5
1,16,6186512,14
1,16,6223528,3
1,16,6298602,2
1,16,6352124,10
1,16,6404906,8
1,16,6423377,0
1,16,6493517,4
1,16,7387997,12
1,16,5562960,11
1,16,5575540,15
1,16,5644302,9
1,16,5746268,7
1,16,5943258,10
1,16,5965533,5
1,16,5980960,1
1,16,6068905,13
1,16,6191428,14
1,16,6223873,3
1,16,6303383,0
1,16,6475470,6
1,16,6753542,8
1,16,6840235,4
1,16,6886169,2
1,16,7209467,12
1,16,5479990,15
1,16,5610658,9
1,16,5644356,11
1,16,5709276,7
1,16,5943431,1
1,16,5997809,13
1,16,6108420,5
1,16,6229875,3
1,16,6290143,2
1,16,6347207,10
1,16,6427560,14
1,16,6535062,0
1,16,6785868,6
1,16,6833683,8
1,16,6860621,4
1,16,7610729,12
1,16,5535593,11
1,16,5623706,9
1,16,5662386,15
1,16,5885701,7
1,16,5910122,5
1,16,5938256,10
1,16,6009483,13
1,16,6129093,4
1,16,6144204,8
1,16,6166650,1
1,16,6250345,14
1,16,6307008,0
1,16,6347649,3
1,16,6609433,2
1,16,6698038,6
1,16,7027338,12
1,16,5539658,9
1,16,5549658,15
1,16,5615133,11
1,16,5807854,7
1,16,5906529,5
1,16,5976394,0
1,16,6108830,13
1,16,6144951,1
1,16,6232729,3
1,16,6266693,10
1,16,6284379,2
1,16,6309670,4
1,16,6481527,14
1,16,6490006,8
1,16,6612281,6
1,16,6695408,12
1,16,5548234,9
1,16,5700780,8
1,16,5876893,7
1,16,5886700,15
1,16,5952584,5
1,16,5984191,0
1,16,6076044,13
1,16,6199005,11
1,16,6261911,6
1,16,6293805,3
1,16,6309946,10
1,16,6426717,1
1,16,6442094,14
1,16,6465317,4
1,16,6540907,2
1,16,6706945,12
1,16,5526025,15
1,16,5608853,9
1,16,5689993,11
1,16,5699225,0
1,16,5833932,7
1,16,5918288,5
1,16,5951967,13
1,16,5989003,1
1,16,5997349,8
1,16,6106610,4
1,16,6165668,2
1,16,6206553,10
1,16,6232737,3
1,16,6525040,14
1,16,7006924,6
1,16,7229949,12
1,16,5473859,15
1,16,5550960,11
1,16,5568682,9
1,16,5771052,7
1,16,5911690,5
1,16,5976006,8
1,16,5984015,2
1,16,5984754,10
1,16,5991099,1
1,16,6018553,13
1,16,6052785,3
1,16,6289316,4
1,16,6333695,0
1,16,6517055,14
1,16,6539711,12
1,16,7111172,6
1,16,5536144,15
1,16,5567618,11
1,16,5718232,9
1,16,5769631,7
1,16,5943062,13
1,16,5988627,5
1,16,6048584,1
1,16,6061822,2
1,16,6123860,3
1,16,6189468,6
1,16,6205957,14
1,16,6251413,0
1,16,6392788,12
1,16,6546300,8
1,16,6841583,10
1,16,7140908,4
1,16,5591195,15
1,16,5614102,11
1,16,5696036,9
1,16,5788221,7
1,16,5935381,13
1,16,6018633,5
1,16,6024524,1
1,16,6110877,3
1,16,6199937,8
1,16,6371640,0
1,16,6443738,2
1,16,6472796,14
1,16,6554634,4
1,16,6822634,6
1,16,6870358,12
1,16,6894398,10
1,16,5650009,9
1,16,5674834,11
1,16,5730077,15
1,16,5875732,4
1,16,5886446,7
1,16,5899977,2
1,16,5939558,0
1,16,6089194,5
1,16,6115905,13
1,16,6248448,3
1,16,6291915,10
1,16,6401164,1
1,16,6404573,14
1,16,6430085,6
1,16,6467830,8
1,16,6896049,12
1,16,5536076,9
1,16,5558870,15
1,16,5589846,11
1,16,5831203,7
1,16,5941505,0
1,16,5973814,5
1,16,5989646,13
1,16,6003863,1
1,16,6067047,10
1,16,6105113,3
1,16,6396789,6
1,16,6436532,8
1,16,6646779,2
1,16,6713841,4
1,16,6720569,14
1,16,7489405,12
1,16,5493080,15
1,16,5513859,9
1,16,5609615,11
1,16,5737356,7
1,16,5918983,13
1,16,5927683,1
1,16,5992343,5
1,16,6195473,3
1,16,6233115,10
1,16,6301878,4
1,16,6408074,8
1,16,6415094,2
1,16,6702178,6
1,16,6723932,14
1,16,6978010,0
1,16,7233253,12
1,16,5640378,11
1,16,5715893,15
1,16,5749535,9
1,16,5821777,0
1,16,5824185,7
1,16,5945313,5
1,16,5964673,1
1,16,5966165,4
1,16,6186018,10
1,16,6266545,13
1,16,6272009,3
1,16,6621896,6
1,16,6645445,2
1,16,6650451,8
1,16,6667086,14
1,16,7240834,12
1,16,5537476,15
1,16,5570487,11
1,16,5624508,0
1,16,5640285,9
1,16,5872664,7
1,16,5934805,5
1,16,5995092,13
1,16,6043543,1
1,16,6065059,3
1,16,6327521,2
1,16,6373384,10
1,16,6438146,8
1,16,6713942,14
1,16,6780234,4
1,16,6798203,12
1,16,7149294,6
1,16,5692235,9
1,16,5746990,11
1,16,5800914,15
1,16,5952704,8
1,16,5988707,1
1,16,5991859,10
1,16,5992569,7
1,16,6029805,0
1,16,6109243,13
1,16,6113056,4
1,16,6131859,2
1,16,6233509,6
1,16,6371080,14
1,16,6583324,12
1,16,6649810,5
1,16,6687676,3
1,16,5594480,15
1,16,5634173,9
1,16,5683147,11
1,16,5763623,7
1,16,5796015,4
1,16,5848747,2
1,16,5981861,1
1,16,5999922,5
1,16,6013947,13
1,16,6209106,3
1,16,6289985,0
1,16,6479969,6
1,16,6582498,8
1,16,6673868,12
1,16,6720439,14
1,16,6864151,10
1,16,5541280,15
1,16,5565855,9
1,16,5591919,11
1,16,5854752,0
1,16,5899459,7
1,16,5918218,13
1,16,6000633,5
1,16,6159030,1
1,16,6171511,4
1,16,6183835,3
1,16,6191938,10
1,16,6252198,14
1,16,6405539,12
1,16,6440830,6
1,16,6549939,8
1,16,6956732,2
1,16,5551620,11
1,16,5579880,9
1,16,5734610,2
1,16,5890984,7
1,16,5900600,15
1,16,5928858,6
1,16,5979083,1
1,16,6002692,13
1,16,6108639,3
1,16,6264089,4
1,16,6286331,8
1,16,6326316,14
1,16,6349243,5
1,16,6368983,10
1,16,6517288,0
1,16,6796646,12
1,16,5555647,11
1,16,5569109,9
1,16,5620923,15
1,16,5788619,7
1,16,5908225,2
1,16,5953976,13
1,16,5957985,5
1,16,6028009,1
1,16,6041606,3
1,16,6158972,8
1,16,6292730,14
1,16,6424499,0
1,16,6532509,12
1,16,6817817,10
1,16,7234030,4
1,16,7322354,6
1,16,5602031,0
1,16,5636752,9
1,16,5652846,15
1,16,5826816,7
1,16,5835702,11
1,16,5909641,5
1,16,5924744,2
1,16,5949971,4
1,16,5986193,1
1,16,6061752,13
1,16,6141345,10
1,16,6214541,8
1,16,6267080,3
1,16,6614143,14
1,16,6857972,12
1,16,7472853,6
1,16,5696861,0
1,16,5733234,10
1,16,5737890,9
1,16,5871921,15
1,16,5973509,11
1,16,6000179,4
1,16,6122467,7
1,16,6132355,1
1,16,6148648,5
1,16,6170516,13
1,16,6254354,14
1,16,6254838,2
1,16,6258700,8
1,16,6465853,3
1,16,6712230,6
1,16,6735630,12
1,16,5493138,15
1,16,5613166,11
1,16,5630937,9
1,16,5753435,7
1,16,5902993,2
1,16,5990605,5
1,16,6046372,13
1,16,6070392,10
1,16,6092381,3
1,16,6102756,1
1,16,6258522,8
1,16,6283297,6
1,16,6306771,0
1,16,6358254,4
1,16,6446067,14
1,16,6995658,12
1,16,5515939,15
1,16,5553768,11
1,16,5623144,9
1,16,5767261,0
1,16,5887707,10
1,16,5926039,13
1,16,5935856,5
1,16,5957409,7
1,16,5961854,1
1,16,6103642,3
1,16,6128472,8
1,16,6286268,4
1,16,6440414,2
1,16,6485949,6
1,16,6923810,14
1,16,6993707,12
1,16,5696387,9
1,16,5753238,11
1,16,5759682,15
1,16,5923118,7
1,16,6001990,4
1,16,6014403,1
1,16,6087727,14
1,16,6088045,5
1,16,6103971,6
1,16,6122082,13
1,16,6139142,10
1,16,6254109,3
1,16,6254246,0
1,16,6317674,2
1,16,6669791,8
1,16,6694935,12
1,16,5626678,9
1,16,5629112,15
1,16,5640499,11
1,16,5800574,7
1,16,5812788,8
1,16,6028533,10
1,16,6084972,4
1,16,6139058,5
1,16,6174008,13
1,16,6235001,6
1,16,6258817,1
1,16,6265364,3
1,16,6364549,0
1,16,6379927,2
1,16,6607908,14
1,16,6746189,12
1,16,5525053,11
1,16,5540724,15
1,16,5590062,9
1,16,5755572,7
1,16,5920089,0
1,16,5936792,2
1,16,5949940,5
1,16,6014335,13
1,16,6066486,1
1,16,6162684,3
1,16,6293917,14
1,16,6313941,6
1,16,6337464,10
1,16,6374634,8
1,16,6424538,4
1,16,7083314,12
1,16,5529229,9
1,16,5731589,15
1,16,5741663,11
1,16,5918675,5
1,16,5930917,7
1,16,6018789,1
1,16,6065301,0
1,16,6097975,4
1,16,6208346,13
1,16,6346174,2
1,16,6369242,3
1,16,6369403,10
1,16,6448729,14
1,16,6569042,8
1,16,6664820,6
1,16,7109988,12
1,16,5687593,15
1,16,5691982,9
1,16,5793648,11
1,16,5875452,14
1,16,5937183,0
1,16,5943435,2
1,16,5949309,5
1,16,6082363,13
1,16,6113504,6
1,16,6119331,1
1,16,6132680,7
1,16,6392563,10
1,16,6400072,4
1,16,6412461,3
1,16,6656958,12
1,16,6774630,8
1,16,5495513,15
1,16,5528791,9
1,16,5621278,11
1,16,5754259,7
1,16,5899988,5
1,16,5927447,13
1,16,5935304,1
1,16,6023092,3
1,16,6119923,8
1,16,6232710,2
1,16,6385000,4
1,16,6394015,6
1,16,6563012,10
1,16,6663348,0
1,16,6779292,14
1,16,7126441,12
1,16,5545804,15
1,16,5697447,11
1,16,5714706,9
1,16,5779862,14
1,16,5801943,7
1,16,5929263,5
1,16,5988554,13
1,16,6053790,6
1,16,6108408,1
1,16,6114385,3
1,16,6310159,0
1,16,6356174,10
1,16,6369131,2
1,16,6607735,4
1,16,6660805,8
1,16,6848455,12
