iteration,numProc,time,id
1,32,6694861,18
1,32,6711972,13
1,32,6883918,1
1,32,6907878,2
1,32,6964626,23
1,32,6984142,28
1,32,7020955,0
1,32,7093911,27
1,32,7375388,17
1,32,7700058,11
1,32,6155589,16
1,32,6319205,8
1,32,6352591,17
1,32,6357684,9
1,32,6432662,1
1,32,6432769,28
1,32,6481384,20
1,32,6674614,4
1,32,6697209,24
1,32,6721527,12
1,32,6729303,18
1,32,6742920,21
1,32,6830127,0
1,32,6858823,2
1,32,6964481,30
1,32,7010448,22
1,32,7079340,23
1,32,7137257,19
1,32,7153392,5
1,32,7158472,10
1,32,7219447,25
1,32,7418988,6
1,32,7468687,27
1,32,7470356,15
1,32,7531655,7
1,32,7705479,14
1,32,7714776,3
1,32,7721346,26
1,32,7746512,31
1,32,7757316,29
1,32,7870822,13
1,32,8358146,11
1,32,5853757,28
1,32,6017687,10
1,32,6194321,12
1,32,6206676,9
1,32,6378750,24
1,32,6403259,4
1,32,6453752,20
1,32,6674116,25
1,32,6695582,17
1,32,6722900,16
1,32,6756370,8
1,32,6784462,0
1,32,6876728,1
1,32,6929971,21
1,32,7003216,26
1,32,7037383,18
1,32,7052059,2
1,32,7122176,14
1,32,7236261,5
1,32,7295879,11
1,32,7392232,29
1,32,7430473,30
1,32,7438560,7
1,32,7536675,3
1,32,7553467,15
1,32,7589264,27
1,32,7657351,13
1,32,7671035,31
1,32,7729361,22
1,32,7741506,6
1,32,7783109,19
1,32,7847900,23
1,32,5849836,4
1,32,5859718,8
1,32,6122540,28
1,32,6137257,12
1,32,6172612,0
1,32,6211735,21
1,32,6218881,20
1,32,6433904,29
1,32,6476560,24
1,32,6477353,10
1,32,6538530,16
1,32,6820166,18
1,32,6909938,17
1,32,6918405,26
1,32,6974321,2
1,32,7124056,23
1,32,7154725,25
1,32,7166854,5
1,32,7268579,6
1,32,7269624,22
1,32,7379151,27
1,32,7399980,9
1,32,7409936,19
1,32,7496803,13
1,32,7554081,1
1,32,7683111,3
1,32,7808704,31
1,32,7819331,30
1,32,7887089,14
1,32,8002260,15
1,32,8335475,11
1,32,8383530,7
2,32,4778168,0
2,32,4977237,29
2,32,4997025,23
2,32,5001228,31
2,32,5019792,8
2,32,5120529,30
2,32,5133129,27
2,32,5158921,21
2,32,5203290,6
2,32,5254181,10
2,32,5414962,1
2,32,5464225,9
2,32,5490416,4
2,32,5509971,3
2,32,5533767,28
2,32,5601618,24
2,32,5665675,16
2,32,5684475,13
2,32,5718517,15
2,32,5761483,14
2,32,5824538,11
2,32,5824814,25
2,32,5868545,2
2,32,5882580,26
2,32,6003305,5
2,32,6062352,20
2,32,6072518,19
2,32,6253716,17
2,32,6273449,12
2,32,6368798,7
2,32,6419505,18
2,32,6460325,22
2,32,5482313,15
2,32,5573782,8
2,32,5575260,27
2,32,5599579,24
2,32,5686547,18
2,32,5744837,23
2,32,5829338,17
2,32,5822432,31
2,32,5921352,25
2,32,5957220,11
2,32,5972184,12
2,32,5973182,0
2,32,6013662,4
2,32,6104277,16
2,32,6180422,6
2,32,6169063,7
2,32,6187950,19
2,32,6213422,1
2,32,6273570,29
2,32,6302452,22
2,32,6396904,26
2,32,6423669,2
2,32,6427583,5
2,32,6452120,10
2,32,6461100,9
2,32,6454059,20
2,32,6497080,28
2,32,6569020,14
2,32,6579907,21
2,32,6626143,13
2,32,6725313,3
2,32,6809817,30
2,32,4921739,19
2,32,5212382,3
2,32,5417130,22
2,32,5483446,6
2,32,5492150,13
2,32,5663889,14
2,32,5765103,27
2,32,5793799,12
2,32,5859650,7
2,32,5898704,16
2,32,5916803,30
2,32,5924048,18
2,32,5996212,24
2,32,6002532,1
2,32,6040015,20
2,32,6048675,21
2,32,6079063,28
2,32,6124611,31
2,32,6169799,29
2,32,6175072,9
2,32,6184351,15
2,32,6200067,23
2,32,6231674,5
2,32,6235282,25
2,32,6248275,26
2,32,6269519,10
2,32,6320551,2
2,32,6324044,4
2,32,6355763,0
2,32,6388055,17
2,32,6603206,11
2,32,6664966,8
2,32,5420158,9
2,32,5473043,28
2,32,5514288,17
2,32,5787880,24
2,32,5845290,7
2,32,5863386,1
2,32,5890806,10
2,32,5953187,5
2,32,5978284,23
2,32,6004318,27
2,32,6105843,6
2,32,6220849,21
2,32,6257056,8
2,32,6268780,19
2,32,6275726,22
2,32,6291692,4
2,32,6299525,12
2,32,6303152,20
2,32,6310723,13
2,32,6379064,31
2,32,6385843,18
2,32,6450190,15
2,32,6451441,25
2,32,6495803,16
2,32,6506637,30
2,32,6551235,14
2,32,6576811,0
2,32,6617508,29
2,32,6623432,26
2,32,6739461,2
2,32,6751830,11
2,32,6766008,3
2,32,5848293,22
2,32,6078361,6
2,32,6107280,24
2,32,6141033,18
2,32,6264657,4
2,32,6285174,9
2,32,6346088,8
2,32,6349140,25
2,32,6392092,26
2,32,6420807,12
2,32,6539491,19
2,32,6573756,28
2,32,6615138,27
2,32,6638107,16
2,32,6645592,17
2,32,6658601,11
2,32,6665244,0
2,32,6727896,15
2,32,6729983,21
